feature	c__Bacilli_A Class	c__Chloroplast Class	c__Clostridia_258483 Class	c__Verrucomicrobiae Class	d__Bacteria Kingdom	f__Acutalibacteraceae Family	f__Amphibacillaceae Family	f__Anaerovoracaceae Family	f__Bacillaceae_C_302577 Family	f__Bacteroidaceae Family	f__Borkfalkiaceae Family	f__CAG-508 Family	f__Cellulosilyticaceae Family	f__Christensenellaceae Family	f__Clostridiaceae_222000 Family	f__Coprobacillaceae Family	f__Dehalobacteriaceae Family	f__Eggerthellaceae Family	f__Enterococcaceae Family	f__Lachnospiraceae Family	f__Lactobacillaceae Family	f__Mitochondria Family	f__Muribaculaceae Family	f__NBRC-103111 Family	f__Oscillospiraceae_88309 Family	f__Paenibacillaceae_367444 Family	f__Peptostreptococcaceae_256921 Family	f__Streptosporangiaceae Family	f__Tissierellaceae Family	f__UBA1242 Family	f__UBA660 Family	g__1XD8-76	g__Acetatifactor	g__Acidovorax_F_589733	g__Acinetobacter	g__Acutalibacter	g__Adlercreutzia_A_404199	g__Adlercreutzia_A_404257	g__Adlercreutzia_A_404260	g__Agrobacterium	g__Akkermansia	g__Alistipes_A_871400	g__Alkalicoccobacillus	g__Alkaliphilus_B	g__Anaerocolumna	g__Anaerosalibacter	g__Anaerosporobacter	g__Anaerotruncus	g__Aneurinibacillus_B_362085	g__Angelakisella	g__Arthrobacter_E_386002	g__Atopostipes	g__Avispirillum	g__Bacillus_A	g__Bacillus_J_295379	g__Bacillus_O_301684	g__Bacillus_P_294101	g__Bacteroides_H_857956	g__Bifidobacterium_388775	g__Blautia_A_141780	g__Borkfalkia	g__Brachybacterium	g__Brevibacillus_D_362672	g__Brevibacillus_D_362705	g__Brevibacterium	g__Brotaphodocola	g__Brucella_498865	g__Burkholderia	g__Butyribacter	g__C-19	g__CABMKH01	g__CAG-269	g__CAG-314	g__CAG-475	g__CAG-873	g__COE1	g__Caldibacillus_B	g__Cellulosilyticum	g__Cellulosimicrobium	g__Cerasibacillus	g__Choladousia	g__Clavibacter	g__Clostridioides_A	g__Clostridium_AG_200053	g__Clostridium_AQ	g__Clostridium_B	g__Clostridium_F	g__Clostridium_G	g__Clostridium_H_221916	g__Clostridium_J	g__Clostridium_T	g__Comamonas_F_589250	g__Coprocola	g__Coprosoma	g__Corynebacterium	g__Curtobacterium	g__Dorea_D_143701	g__Dubosiella	g__Duncaniella	g__Dysosmobacter	g__Emergencia	g__Enterenecus	g__Enterocloster	g__Enterococcus_A	g__Enterococcus_B	g__Enterococcus_D	g__Enterococcus_F_359103	g__Enterococcus_H_360604	g__Enterorhabdus	g__Eubacterium_F	g__Eubacterium_G_180878	g__Eubacterium_R	g__Eubacterium_S	g__Evtepia	g__Faecalibaculum	g__Faecimonas	g__Fimenecus	g__Gallicola	g__Glutamicibacter	g__Glycomyces	g__Granulimonas	g__Haemophilus_D_735815	g__Hathewaya	g__Hominilimicola	g__Hominisplanchenecus_A	g__Ileibacterium	g__JAGBWK01	g__JC017	g__Jeotgalibaca	g__Kineothrix	g__Klebsiella_724518	g__Kroppenstedtia_A	g__Kurthia	g__Lachnoclostridium_A_184689	g__Lachnoclostridium_B	g__Lachnospira	g__Lachnotalea	g__Lacrimispora	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus_A_346120	g__Laedolimicola	g__Latilactobacillus	g__Lawsonibacter	g__Lederbergia_A_302086	g__Lederbergia_A_302195	g__Lepagella	g__Levilactobacillus	g__Lientehia	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Luteimonas_D	g__Lysinibacillus_304693	g__MD308	g__Mammaliicoccus_319276	g__Mammaliicoccus_319278	g__Massilibacillus	g__Massilibacterium	g__Massiliimalia	g__Massilioclostridium	g__Merdibacter	g__Mesorhizobium_I	g__Metaruminococcus_A	g__Methylobacterium	g__Microbacterium_A_383321	g__Muribaculum	g__NK4A144	g__Nesterenkonia	g__Novosphingobium	g__Oceanobacillus_287537	g__Ochrobactrum_A_498864	g__Ochrobactrum_A_498913	g__Ochrobactrum_A_499075	g__Otoolea_134252	g__Otoolea_134526	g__Paenibacillus_A	g__Paenibacillus_J_366884	g__Paenibacillus_L	g__Paenibacillus_S	g__Pandoraea	g__Pantoea_680069	g__Paraclostridium	g__Paramuribaculum	g__Parasutterella_564865	g__Parvibacter	g__Pelethenecus	g__Peptoniphilus_B_226807	g__Petralouisia	g__Planifilum	g__Plantibacter	g__Porcincola	g__Pradoshia	g__Pseudobacillus	g__Pseudobutyricicoccus	g__Pseudofrankia	g__Pseudomonas_E_647464	g__Pueribacillus	g__Quadrisphaera	g__Rathayibacter	g__Rhizobium_C_500208	g__Rhizobium_C_501058	g__Robertmurraya_297834	g__Robinsoniella	g__Romboutsia_B	g__Romboutsia_C	g__Romboutsia_D_247318	g__Romboutsia_E	g__Roseburia_B	g__Rudaeicoccus	g__Ruminiclostridium_D	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Rummeliibacillus	g__Saccharibacillus	g__Sarcina_200052	g__Schaedlerella	g__Sedimentibacter	g__Shouchella	g__Siminovitchia	g__Sinibacillus	g__Solibaculum	g__Sphingobacterium	g__Sphingomonas_L_486704	g__Sporofaciens	g__Sporosarcina	g__Staphylococcus	g__Stenotrophomonas_A_615274	g__Streptococcus	g__Streptomyces_400150	g__Suilimivivens	g__Tardiphaga	g__Tepidimicrobium	g__Terrisporobacter	g__Thermoactinomyces_A	g__Thomasclavelia	g__Tissierella_A	g__Tissierella_B_223997	g__Turicibacter	g__UBA2730	g__UBA3282	g__UBA5905	g__UBA7173	g__UBA737	g__UBA9414	g__UBA946	g__UMGS1994	g__Ureibacillus	g__Vagococcus_B	g__Ventrisoma	g__Virgibacillus_B_287557	g__Virgibacillus_I	g__WRAF01	g__Weissella	g__Xanthomonas_A_614442	o__Acetivibrionales Order	o__Bacillales_D Order	o__Bacteroidales Order	o__Christensenellales Order	o__Lachnospirales Order
Villapol_623_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.104408631193542	0.000120044416434081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.708952312355572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000150055520542601	NA	NA	NA	NA	0.00180066624651121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0623330632333964	0.00102037753968969	NA	0.000180066624651121	NA	NA	NA	NA	NA	NA	0.0189970289006933	NA	NA	NA	NA	NA	NA	0.0333423366645659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000870322019147084	NA	NA	0.0369436691575883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0228384502265838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0080429759010834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_624_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.062349239643419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.825485055060304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000314630309386471	NA	0.00419507079181961	NA	NA	NA	NA	NA	NA	NA	0.0491347666491872	0.000943890928159413	NA	NA	NA	NA	NA	NA	NA	NA	0.0287362349239643	NA	NA	NA	NA	NA	NA	0.00188778185631883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0169375983219717	NA	NA	NA	0.000734137388568432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000629260618772942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00865233350812795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_625_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000972378376735847	NA	NA	0.0223343158406515	NA	NA	NA	NA	NA	0.00425415539821933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.792062961499894	0.00285636148166155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0115469932237382	NA	NA	NA	NA	NA	NA	0.00385912668267039	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0154061199064086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000607736485459905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07669634446504	NA	0.0236409492843903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00428454222249233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0414780151326385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_626_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000674639681079424	NA	NA	0.11867525298988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.743575590309721	0.00343452928549525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00144127568230604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0307267709291628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0295921496473474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04360625574977	NA	0.0260962894817541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00217724624348359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_627_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.69734056883347e-05	NA	NA	NA	NA	NA	NA	0.0038871569872609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00119308778816919	NA	NA	0.125813031597583	NA	NA	NA	NA	NA	0.000615787245506677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.719239502751799	0.00184736173652003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0116999576646269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0283646999961513	NA	NA	NA	NA	NA	NA	0.00169341492514336	NA	NA	0.00319439633606589	NA	NA	NA	NA	NA	NA	0.00985259592810684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00346380325597506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00611938575222261	NA	NA	0.031058769195243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0106223299849902	NA	0.0394488704152715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000423353731285841	0.000269406919909171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00111611438248085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_628_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00115106336329752	NA	NA	NA	NA	0.0129905722429292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.171727691295768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.555415479061609	0.000219250164437623	0.0904406928305196	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00219250164437623	NA	NA	0.00169918877439158	NA	0.000383687787765841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000164437623328217	NA	NA	NA	NA	NA	NA	0.00274062705547029	0.00235693926770445	NA	NA	NA	NA	NA	NA	NA	NA	0.0193488270116203	NA	NA	NA	NA	NA	NA	0.0228568296426222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0019184389388292	NA	NA	NA	NA	NA	NA	0.0439596579697435	NA	0.00400131550098663	NA	NA	NA	NA	0.00509756632317474	NA	0.000274062705547029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0104143828107871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00104143828107871	NA	0.0439596579697435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00197325147993861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000109625082218812	NA	NA	NA	NA	NA	NA	NA	NA	0.000438500328875247	NA	NA	NA	NA	0.00312431484323613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_629_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00143734483209199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00548804390435124	NA	NA	NA	0.0307069123219652	0.00163334640010453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.533320266562132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00150267868809617	NA	0.0236508558735137	0.00307069123219652	NA	NA	NA	NA	0.00326669280020907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21828041290997	0.0105187508166732	0.00130667712008363	NA	NA	NA	NA	NA	NA	NA	NA	0.000849340128054358	NA	0.00359336208022998	NA	NA	NA	0.0780086240689925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00960407683261466	NA	0.0209721677773422	NA	0.000784006272050176	NA	NA	0.0166601332810662	NA	NA	0.000196001568012544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0188161505292042	NA	NA	NA	0.00725205801646413	NA	NA	0.00313602508820071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000914673984058539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00215601724813799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00235201881615053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000522670848033451
Villapol_630_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0144828761288124	NA	0.00289657522576248	NA	NA	NA	0.00187425455784631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.106662123019254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.550178906116885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000681547111944113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00136309422388823	NA	NA	NA	NA	NA	NA	0.240074970182314	0.0308400068154711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000681547111944113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0066450843414551	NA	NA	NA	NA	0.000681547111944113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0153348100187425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00170386777986028	NA	NA	NA	NA	NA	NA	NA	0.0252172431419322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000681547111944113
Villapol_631_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00727426815918641	NA	NA	NA	0.00194215897454006	NA	NA	NA	NA	0.000529679720329108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111338677213178	NA	NA	NA	NA	NA	NA	NA	NA	0.000529679720329108	NA	NA	NA	NA	NA	NA	NA	0.573184081358805	0.000211871888131643	NA	0.00416681379992231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000141247925421095	NA	NA	0.00112998340336876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000600303683039655	NA	NA	NA	NA	NA	NA	0.203714820438575	0.00911049118966065	0.000282495850842191	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000847487552526572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0104170344998058	NA	0.0403969066704333	NA	0.00144779123556623	NA	NA	0.00748614004731806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.019209717857269	NA	NA	NA	NA	NA	NA	0.000529679720329108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00497898937109361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000105935944065822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000423743776263286
Villapol_632_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00601773648648649	NA	0.0180004222972973	0.000316722972972973	NA	NA	0.00142525337837838	NA	NA	NA	NA	0.000791807432432432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.168285472972973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.401868665540541	NA	NA	0.00311444256756757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00490920608108108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.261824324324324	0.0638196790540541	NA	NA	NA	NA	NA	NA	NA	NA	0.000211148648648649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000686233108108108	NA	NA	NA	NA	NA	NA	NA	0.0134607263513514	NA	0.00073902027027027	NA	NA	0.0104518581081081	NA	NA	NA	NA	0.000475084459459459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0302998310810811	NA	NA	NA	NA	NA	NA	0.00316722972972973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00190033783783784	NA	NA	NA	NA	NA	NA	NA	0.00707347972972973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00116131756756757
Villapol_633_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000127681307456588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0731103166496425	NA	NA	NA	0.000306435137895812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.780847803881512	NA	0.0015832482124617	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0240296220633299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000536261491317671	0.0915730337078652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0191521961184883	NA	NA	NA	NA	NA	NA	0.000280898876404494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000280898876404494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00720122574055158	NA	0.00076608784473953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000204290091930541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_634_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000364308204741211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0734341252699784	NA	NA	NA	NA	NA	0.000104088058497489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.777902105180983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0362746883863749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0257878164927529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0228473288401988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0268807411069765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00182154102370606	0.00606312940747873	NA	0.000546462307111817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0279736657212001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
