feature	c__Bacilli_A Class	c__Chloroplast Class	d__Bacteria Kingdom	f__Coprobacillaceae Family	f__Mitochondria Family	f__Oscillospiraceae_88309 Family	f__Paenibacillaceae_367444 Family	f__Peptostreptococcaceae_256921 Family	f__Tissierellaceae Family	f__UBA1242 Family	g__Acidovorax_F_589733	g__Adlercreutzia_A_404257	g__Agrobacterium	g__Akkermansia	g__Alistipes_A_871400	g__Alkaliphilus_B	g__Anaerocolumna	g__Anaerosalibacter	g__Anaerosporobacter	g__Aneurinibacillus_B_362085	g__Arthrobacter_E_386002	g__Bacillus_A	g__Bacillus_P_294101	g__Bacteroides_H_857956	g__Borkfalkia	g__Brachybacterium	g__Brevibacillus_D_362672	g__Brevibacterium	g__Burkholderia	g__C-19	g__CAG-314	g__CAG-873	g__Caldibacillus_B	g__Cellulosimicrobium	g__Cerasibacillus	g__Clostridioides_A	g__Clostridium_F	g__Clostridium_G	g__Clostridium_J	g__Clostridium_T	g__Comamonas_F_589250	g__Corynebacterium	g__Curtobacterium	g__Dubosiella	g__Duncaniella	g__Dysosmobacter	g__Enterococcus_H_360604	g__Faecalibaculum	g__Glutamicibacter	g__Granulimonas	g__JC017	g__Jeotgalibaca	g__Klebsiella_724518	g__Kroppenstedtia_A	g__Kurthia	g__Lacrimispora	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus_A_346120	g__Laedolimicola	g__Latilactobacillus	g__Lawsonibacter	g__Lepagella	g__Ligilactobacillus	g__Limosilactobacillus	g__Lysinibacillus_304693	g__Mammaliicoccus_319278	g__Merdibacter	g__Methylobacterium	g__Microbacterium_A_383321	g__Novosphingobium	g__Oceanobacillus_287537	g__Paenibacillus_A	g__Paenibacillus_J_366884	g__Paenibacillus_L	g__Pandoraea	g__Pantoea_680069	g__Paraclostridium	g__Paramuribaculum	g__Parasutterella_564865	g__Plantibacter	g__Porcincola	g__Pseudomonas_E_647464	g__Romboutsia_B	g__Romboutsia_D_247318	g__Rudaeicoccus	g__Ruminiclostridium_D	g__Rummeliibacillus	g__Schaedlerella	g__Siminovitchia	g__Sporosarcina	g__Staphylococcus	g__Stenotrophomonas_A_615274	g__Streptococcus	g__Terrisporobacter	g__Thermoactinomyces_A	g__Tissierella_B_223997	g__Turicibacter	g__Ureibacillus	g__Vagococcus_B	g__Weissella	o__Lachnospirales Order
Villapol_618_1DPI	NA	0.0141572603788024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00420891524775206	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0158790893437919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.902812320642816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0585421848096422	NA	NA	NA	NA	NA	NA	NA	0.00114788597665965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00325234360053568	NA	NA	NA	NA
Villapol_619_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2282852502127	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.633111609559904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000425400262974708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0873230721633537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0507386495475288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000116018253538557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_620_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00352713087757819	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.539791175165261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.00754478989045e-05	NA	NA	NA	NA	NA	0.413515218051435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0430964004578263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_621_1DPI	NA	NA	NA	NA	NA	0.000216006048169349	NA	NA	NA	0.000999027972783238	NA	NA	NA	0.165028620801382	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.644049033372934	0.000486013608381035	NA	NA	NA	NA	NA	0.0144724052273464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0965007020196565	8.10022680635058e-05	0.00126903553299492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0157954422723836	0.00108003024084674	8.10022680635058e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0597526730748461	NA	0.00018900529214818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_622_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0723450525552737	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.863414280536426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00439289597680319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.040144980065241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192388546574846	NA	NA	NA	0.000217470097861544	NA	NA	NA	NA	NA	NA	NA	4.34940195723088e-05	NA	NA	NA	NA	NA	0.000202972091337441	NA	NA	NA	NA
Villapol_623_1DPI	NA	0.0261135619752384	NA	NA	NA	NA	NA	NA	NA	0.000142308239647076	0.000355770599117689	NA	NA	NA	NA	NA	NA	NA	NA	0.000498078838764764	NA	0.000355770599117689	0.0011384659171766	0.934609363882169	NA	NA	NA	NA	NA	NA	0.000213462359470613	NA	0.00064038707841184	NA	NA	NA	NA	NA	NA	NA	0.00398463071011812	NA	NA	0.00234808595417675	0.000142308239647076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000569232958588302	NA	NA	0.00405578482994165	NA	NA	NA	NA	NA	NA	NA	0.000782695318058916	NA	NA	NA	0.000782695318058916	0.00064038707841184	NA	NA	NA	NA	NA	NA	0.000426924718941227	NA	0.00426924718941227	NA	NA	NA	NA	NA	0.000355770599117689	NA	NA	NA	NA	0.000284616479294151	0.0157250604810018	NA	NA	NA	0.000426924718941227	NA	0.000711541198235378	NA	NA	NA	NA
Villapol_624_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.917925523356633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.57545095375154e-05	NA	NA	NA	NA	NA	0.0820387221338291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_625_1DPI	NA	0.00407830342577488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00176182707993475	NA	NA	NA	NA	NA	NA	0.000163132137030995	NA	NA	0.00150081566068515	0.875921696574225	NA	0.000293637846655791	0.00032626427406199	NA	NA	NA	NA	NA	0.00701468189233279	NA	0.000228384991843393	NA	NA	NA	NA	NA	NA	NA	0.000358890701468189	0.000358890701468189	NA	NA	0.0343556280587276	NA	NA	0.000163132137030995	0.000978792822185971	NA	0.000163132137030995	NA	NA	NA	NA	NA	0.00107667210440457	NA	NA	NA	NA	NA	0.000815660685154976	0.000195758564437194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000163132137030995	NA	0.0115823817292007	0.000228384991843393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00835236541598695	0.0477650897226754	NA	NA	0.000358890701468189	NA	0.000163132137030995	NA	NA	NA	NA
Villapol_626_1DPI	NA	0.00941672522839072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00154602951510892	NA	NA	NA	NA	NA	NA	NA	NA	0.00379479971890372	NA	NA	NA	NA	NA	NA	NA	0.00210822206605762	NA	NA	NA	NA	NA	NA	NA	0.00140548137737175	NA	NA	NA	0.0005621925509487	0.000421644413211525	NA	0.865776528460998	NA	NA	NA	0.0016865776528461	NA	NA	NA	NA	NA	NA	NA	0.00309205903021785	NA	NA	NA	NA	0.000421644413211525	NA	0.00028109627547435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000983836964160225	NA	NA	0.0366830639494027	NA	NA	NA	0.000702740688685875	NA	NA	NA	NA	NA	NA	NA	0.00140548137737175	0.0681658468025299	NA	NA	NA	NA	0.00126493323963457	NA	NA	NA	NA
Villapol_627_1DPI	NA	0.00248412917471709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0656914159536296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.921335909467292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000460023921243905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0019321004692244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00809642101389272	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_628_1DPI	NA	NA	NA	NA	NA	0.000942174066658815	NA	NA	NA	0.112393514701841	NA	NA	NA	0.224394456875908	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.468378282887764	0.00875436736937149	NA	NA	NA	NA	0.00062811604443921	0.00204137714442743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.114120833824049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0029442939583088	NA	NA	NA	NA	0.00255172143053429	NA	NA	NA	NA	0.0168021041887489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0460487575079496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_629_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.114491778055582	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751591499182614	NA	NA	NA	NA	NA	0.000134628329647081	7.69304740840465e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0738340225021637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.84652370420233e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0598326762188672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_630_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0833926189417519	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78479324144064	0.00927078701645176	NA	NA	NA	NA	0.00033348154735438	0.000578034682080925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000289017341040462	NA	NA	0.0755002223210316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0458425967096487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_631_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0876886007687453	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.738741322930411	0.0297745396133326	NA	NA	NA	NA	0.00826114393895933	0.000688428661579944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.011703287246859	NA	NA	0.0422809936320349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0327290459526132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0452354999713155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_632_1DPI	NA	NA	NA	0.0518639879673399	NA	0.00024172754619682	NA	NA	NA	NA	NA	NA	NA	0.0752578427159433	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.715620971207563	0.0277718091963902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00607004727116459	0.00190696175333047	NA	0.0789643317576278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00153094112591319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0407713794585303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_633_1DPI	0.000126418254795993	0.00312885180620082	NA	NA	NA	NA	0.000126418254795993	NA	NA	NA	NA	NA	NA	0.000600486710280965	NA	NA	NA	NA	NA	6.32091273979963e-05	NA	NA	NA	0.710660219335672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.32091273979963e-05	NA	NA	NA	NA	NA	0.000442463891785974	NA	NA	0.000663695837678961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00872285958092349	NA	NA	NA	NA	NA	0.0125154072248033	0.000221231945892987	NA	NA	NA	0.00104295060206694	0.00085332321987295	NA	0.000189627382193989	NA	NA	NA	0.258841376694795	NA	0.000221231945892987	NA	NA	NA	NA	NA	NA	NA	0.000821718656173951	NA	NA	6.32091273979963e-05	NA	NA	NA	0.000189627382193989	NA	NA	NA	NA	0.000252836509591985	NA	NA	NA	NA
Villapol_634_1DPI	NA	0.0114216156017715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000129496775530289	NA	0.00036259097148481	NA	0.833234052472093	NA	NA	NA	NA	0.00036259097148481	NA	NA	NA	0.000284892906166636	NA	NA	NA	NA	NA	NA	0.000233094195954521	0.00101007484913626	NA	NA	0.000673383232757504	NA	NA	0.000103597420424231	NA	NA	NA	NA	NA	NA	0.000258993551060579	NA	NA	NA	NA	0.000958276138924141	NA	NA	NA	NA	NA	0.000129496775530289	0.000310792261272694	0.000233094195954521	NA	NA	0.000828779363393851	0.000388490326590868	0.000181295485742405	NA	0.000284892906166636	NA	NA	0.141332780813758	NA	NA	NA	0.00207194840848463	NA	NA	NA	0.000181295485742405	NA	0.00111367226956049	NA	NA	NA	NA	NA	0.00173525679210588	NA	NA	NA	NA	NA	0.00207194840848463	NA	NA	NA	NA
Villapol_635_1DPI	NA	8.92000981201079e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000936601030261133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.932341725575898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0666324732957206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_636_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.190879650549782	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.530012050007531	NA	NA	NA	NA	NA	NA	NA	NA	7.53125470703419e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.161319475824672	NA	NA	0.000715469197168248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.53125470703419e-05	NA	NA	NA	NA	NA	0.058367223979515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0584048802530502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000150625094140684	NA	NA	NA	NA
Villapol_637_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22174610025279	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.390652937912325	0.013595166163142	NA	NA	NA	NA	0.000647388864911524	0.00459337813675319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.232443430544423	0.0772242431715889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00551821937234108	NA	0.000585732782538998	0.00184968247117578	NA	NA	NA	NA	0.00070904494728405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0496331463098835	NA	0.000801529070842839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
